#id:	test
#START	STOP	FRAME	CONTIG	SCORE
29093	27822	-	test	-711471141332.3022171617255426	
29662	29180	-	test	-3708447.653164321379767137425	
29921	29679	-	test	-630.4996215584616068199208672	
30850	29990	-	test	-131691656.9626476954112387574	
30919	31023	+	test	-0.2618134238398226108363751859	
31791	31084	-	test	-4501834.856915765686150960341	
31993	31898	-	test	-0.9897391255011770448734089775	
33402	32059	-	test	-2335770983641.037316921880685	
34050	33538	-	test	-22.71110833585085491640827292	
35088	34216	-	test	-1760856877.181723094187257961	
35469	35164	-	test	-1605.300122677734000768186463	
36075	35479	-	test	-6199567.635629211895277767493	
36146	36253	+	test	-0.2333015140991770815445806016	
36602	36282	-	test	-1066.698556969005219090356732	
36915	36586	-	test	-13644.22637465450466867497424	
37982	36933	-	test	-74018710822.32726892982020598	
40110	37996	-	test	-166903255959755371859.3708306	
40517	40125	-	test	-430.9106593711701474855010450	
41142	40534	-	test	-4676.623894418508994994843191	
41581	41129	-	test	-96874.44043635567336605254646	
41919	41581	-	test	-19882.05197316399681606363032	
43053	41986	-	test	-1338064518995.240288726976513	
43664	43068	-	test	-7918989.165391252426322375993	
45583	43664	-	test	-2753450007893450645.767373477	
45960	45583	-	test	-53932.60129065396253803409400	
46997	45960	-	test	-853744941284.1343629525491472	
48518	47076	-	test	-54071479640817.60941074574530	
50124	48511	-	test	-561544139635814.7668890419267	
51884	50136	-	test	-29320820312262492236.40405810	
53352	51976	-	test	-89264309.37241413156281669686	
53733	53359	-	test	-18140.24488460070788253576317	
55678	53756	-	test	-62703086900056.92506266675030	
55837	55679	-	test	-191.0043130334844379785413033	
59344	55886	-	test	-8.225949685317655009292868740E+30	
59886	59365	-	test	-1197105.269003064069494313451	
62951	59997	-	test	-1.376046704159028497776890822E+28	
64123	63077	-	test	-8792390067.214250908928592026	
64842	64138	-	test	-4710843454.129750378485358492	
65366	64842	-	test	-1967191.006096465479392298055	
66157	65366	-	test	-288812518.8828937877660761552	
68810	66264	-	test	-1509739714258300163493289.591	
69697	68810	-	test	-244231227828.1443721868865462	
72137	69711	-	test	-270560071967029654508608671.4	
76274	72216	-	test	-8.631577150930595727588941651E+35	
76863	76327	-	test	-569136.5006390193438619350843	
77365	76907	-	test	-7122.475859909573592834238157	
77808	77497	-	test	-39109.25638306390043375001294	
78084	77890	-	test	-27.41231959260871071127606810	
78555	78097	-	test	-38623.83957934103016441781212	
78738	78598	-	test	-12.17245018844501805876715056	
79263	78835	-	test	-19287.37637628535728972145944	
81099	79336	-	test	-61477918069944675.03404658500	
81341	81126	-	test	-113.0616542402023811126292924	
82179	81343	-	test	-2594581689.472736969043897292	
82818	82198	-	test	-31920.42250775023081053482063	
83696	82818	-	test	-1051825281.613251712564087344	
84618	83710	-	test	-3120848243.552756521562785566	
84927	84631	-	test	-125.5831259936963149493502722	
86410	85019	-	test	-553643962899.7311230961965113	
87482	86526	-	test	-30544511050.75646163850130905	
88241	87501	-	test	-28102309.52420601137180640025	
90159	88468	-	test	-48853029099685472.79371199194	
90474	90163	-	test	-785.4308584854065886036055360	
90836	90552	-	test	-729.4411030035335118162367830	
92126	90978	-	test	-172547256300.1403961895335946	
92698	92219	-	test	-4004939.887100890728283732885	
92784	92695	-	test	-7.620689120820310235727128680	
93676	92855	-	test	-103181882112.0881431950392680	
95486	93669	-	test	-392975329565450609.5411854421	
95827	95501	-	test	-910.0832069826608976646426277	
96186	95908	-	test	-93.83706495597956697135205037	
96430	96164	-	test	-297.7592616090884645345060075	
96504	96596	+	test	-1.490681244806748362166040662	
96691	96957	+	test	-8.651005973256953556109664883	
96990	97316	+	test	-8.422286936840761850249810273	
97329	97661	+	test	-330.9705259121995608504051598	
97674	97883	+	test	-38.63018248124629555962933124	
98107	98247	+	test	-1.988552050281069312970527727	
98361	98579	+	test	-40.35441665071377228359226657	
98829	98659	-	test	-0.05195230470749203889414552386	
98937	98830	-	test	-2.078847117037558612395434133	
99328	99450	+	test	-0.5031256620280243783789409511	
99724	99620	-	test	-1.064156206917744061497110979	
100063	99935	-	test	-0.09229056264408747011434576822	
100126	100311	+	test	-265.8015553361870343754872291	
100396	100899	+	test	-74196.23655561201591881430740	
100899	101756	+	test	-8050694.893901156219443607888	
101869	102177	+	test	-41815.01916825249920621147597	
102177	102968	+	test	-77981198063.24972401545355845	
103035	103670	+	test	-240356.7820098064104597697050	
103857	104549	+	test	-1721278.410662450859420487131	
104659	104886	+	test	-6105.310508538894870346039415	
104889	105119	+	test	-1812.859175434858603896183543	
105109	105750	+	test	-55793955.54996466523444473744	
105773	105964	+	test	-444.8638483157538619352241889	
105954	106379	+	test	-54675.35036629331365202702927	
106395	107009	+	test	-2771561218.865537506785501483	
107061	107801	+	test	-47314452.04083797793932866554	
107870	108094	+	test	-1166.270226130504226622449194	
108094	108990	+	test	-521533592520.4333894420544919	
108983	109609	+	test	-194083357.0261904987572769347	
109602	110180	+	test	-58970.45285128581231412435307	
110187	110360	+	test	-1.307827921551396069560326533	
110377	110640	+	test	-51921.00369482049223793285403	
110718	112766	+	test	-6628453737705695182897648944	
112766	112927	+	test	-239.4036600140494596290214081	
112971	113159	+	test	-203.0629968925961052194503324	
113159	113461	+	test	-13877.31756503077991226853546	
113595	114011	+	test	-16285168.21006254711361641470	
114004	114330	+	test	-282.7247401887594795783622819	
114468	114361	-	test	-0.1719347141647605085548007314	
114484	115602	+	test	-37438427841620.00940307323802	
115614	116459	+	test	-6035253335.254222867202520972	
116459	116734	+	test	-154.8223984917616313219381412	
116737	116901	+	test	-202.5692764405677055909203394	
116904	117437	+	test	-863162.1902258748622039484100	
117437	117979	+	test	-703551130.9288517921512313603	
118029	118511	+	test	-61741.38078236846186964256284	
118552	118725	+	test	-475.3575900366288145651349380	
118824	119213	+	test	-407908.7303613936236129493308	
119215	119454	+	test	-729.9125568979039473547937132	
119466	119570	+	test	-52.10564868809156563786741090	
119633	120370	+	test	-196651288.0606650192175953387	
120360	120554	+	test	-164.7728455180886384284881432	
120555	120773	+	test	-326.3299984058149351588621333	
120777	121325	+	test	-47251374.72079741864270068192	
121440	121541	+	test	-1.764015250828744104474343559	
121541	121741	+	test	-7.532180122064070881475474236	
121819	121947	+	test	-0.1872241174146763220728298824	
122120	121944	-	test	-0.08725634639772897216651099811	
122242	122129	-	test	-0.1182158817632020972111843335	
122311	122628	+	test	-121.0922255889780457615832918	
122644	123198	+	test	-29185995.05323406029131195173	
123298	124005	+	test	-310702339.2624701707781719100	
124002	124400	+	test	-324.6806074071940636457090476	
124413	124901	+	test	-121790.4525528539850234639753	
124913	125455	+	test	-64316.26883970950217080900059	
125469	125900	+	test	-5606.062940107291593196295136	
125893	126378	+	test	-610407.6371176872873090513818	
126375	126566	+	test	-16.04906875334834261228761773	
126569	127000	+	test	-22096.04467954599123491295214	
127000	127407	+	test	-19064.43537197121755897068998	
127420	127905	+	test	-3133023.013472778391411762241	
127907	128143	+	test	-50.57670920734583066339904808	
128127	128222	+	test	-0.06714284938185195402663905980	
128393	128292	-	test	-1.668908263686030222368347347	
128656	128477	-	test	-131.0257330427408411723613255	
129010	128741	-	test	-6.475398696266184189878089189	
129183	129010	-	test	-17.17592113664180093128664624	
129712	129242	-	test	-340.6952995677317756564802970	
129695	129793	+	test	-0.05473946333420427934308616631	
130011	129880	-	test	-5.220874873096886362394873190	
129974	130069	+	test	-0.9163125614060822968112316611	
130142	130285	+	test	-0.1676192321322626170519511338	
130407	130895	+	test	-4138.746448943948012235807240	
131103	130963	-	test	-0.04525117222591538690643486288	
131225	131130	-	test	-0.2510286079409943054421141885	
131403	131212	-	test	-135.5126994806853855493052983	
131762	131478	-	test	-46.26311242893933038895223237	
131815	131949	+	test	-0.1272214631300111254641861140	
132276	131968	-	test	-8.234218455064844763806789862	
132323	132436	+	test	-0.06914931318594245277864758617	
132608	132450	-	test	-0.1061449681612924486551024201	
132587	132925	+	test	-11987.46152162494428878043034	
133479	133132	-	test	-19972.63707884663589819443579	
133729	133490	-	test	-175.1892740058440254198654779	
134064	133807	-	test	-79.89140636257107706305992933	
134361	134068	-	test	-5251.530241038048563172283602	
134648	134361	-	test	-5715.557993475198691026853252	
134938	134648	-	test	-844.8299004354572419363302192	
135230	135045	-	test	-45.73709938721547966925930594	
135545	135246	-	test	-1040.223548440218140243128778	
135757	135650	-	test	-2.697491805087495900046184750	
135851	135946	+	test	-3.961141400588463146335417731	
136116	135925	-	test	-1.137505448625121141412020309	
