#id:	APTC-SA-4
#START	STOP	FRAME	CONTIG	SCORE
26582	25791	-	contig_2	-77180090697.41154974035299799	
26890	26582	-	contig_2	-44214.76322399671086015762884	
27632	27003	-	contig_2	-76759.89050897763105357389017	
27957	27868	-	contig_2	-1.170800061677472303248944972	
28403	27903	-	contig_2	-2230401.053404688977021558945	
28496	28597	+	contig_2	-0.05598451710878381734408425679	
29366	28563	-	contig_2	-42775056.50517890942102915889	
29869	29366	-	contig_2	-76283.27028109134477908487771	
30139	29954	-	contig_2	-278.7991523822038078497009486	
30202	30330	+	contig_2	-0.07334054142652728406539839905	
30336	30425	+	contig_2	-0.1869484198882332940916288330	
30541	30645	+	contig_2	-1.178388738971534681232659827	
30937	30815	-	contig_2	-0.4414306480518904034092302274	
31328	31435	+	contig_2	-1.963286923046340496328059970	
31436	31606	+	contig_2	-0.05016273908060900241680109818	
31904	31686	-	contig_2	-59.19431361357726964961454541	
32158	32018	-	contig_2	-2.053759091696978269294945563	
32591	32382	-	contig_2	-38.42027473978200177147428613	
32936	32604	-	contig_2	-292.5168862739641768499159308	
33275	32949	-	contig_2	-8.079109899918433414227977028	
33574	33308	-	contig_2	-8.196689343643334370270482715	
33761	33669	-	contig_2	-0.9058771915449984842060756894	
33835	34101	+	contig_2	-281.0323079722530063288115684	
34079	34357	+	contig_2	-74.18419865923646515827824708	
34438	34764	+	contig_2	-859.8946706399851500375404209	
34779	36596	+	contig_2	-300491240605047583.8776520668	
36589	37410	+	contig_2	-110586158041.9626538286268212	
37481	37570	+	contig_2	-6.910641292767649291538368379	
37567	38046	+	contig_2	-3177401.808692849654549699978	
38139	39257	+	contig_2	-118206892154.0744636826324185	
39399	39683	+	contig_2	-707.5511610369861567179021258	
39761	40072	+	contig_2	-726.6484445474561472100922644	
40076	41767	+	contig_2	-49765477498475580.08900523571	
41994	42734	+	contig_2	-27489114.45660537612735163868	
42753	43709	+	contig_2	-23370367459.10369777682389315	
43825	45216	+	contig_2	-602430767324.6832735089311436	
45308	45604	+	contig_2	-124.3000438631711703045998519	
45617	46525	+	contig_2	-2941027101.132335031266872971	
46539	47417	+	contig_2	-1047083159.811614998538079637	
47417	48037	+	contig_2	-7177.771316472739657518038918	
48056	48892	+	contig_2	-2858560080.031568734170652883	
48894	49109	+	contig_2	-101.0936584621838708818520314	
49136	50899	+	contig_2	-57991796988477778.73767208345	
50972	51400	+	contig_2	-17456.49859640772889191049638	
51497	51637	+	contig_2	-12.38464536630200493984322455	
51680	52138	+	contig_2	-41040.77871524761234006364964	
52151	52345	+	contig_2	-26.85023346020103155824512895	
52427	52738	+	contig_2	-30879.85272805760125085242852	
52870	53328	+	contig_2	-6910.893638764445930852031675	
53372	53908	+	contig_2	-517314.6174022777173506153603	
53964	58019	+	contig_2	-9.202794336622413938154638170E+35	
58098	60524	+	contig_2	-428451163544797017109937974.8	
60538	61425	+	contig_2	-215462753745.8976310078095808	
61425	63971	+	contig_2	-1627283481901734770992101.152	
64078	64869	+	contig_2	-262739536.4251486197725036363	
64869	65393	+	contig_2	-424273.5405447770306568460929	
65393	66097	+	contig_2	-2390149385.975711060390008398	
66112	67158	+	contig_2	-7109607488.267067913566477165	
67179	70238	+	contig_2	-1.665564950941680997110784960E+28	
70349	70870	+	contig_2	-1073715.069853527348104552052	
70891	74349	+	contig_2	-9.063813268625726955216763912E+30	
74398	74556	+	contig_2	-173.7354266824419885712789380	
74557	76479	+	contig_2	-63180788432399.48139338985087	
76502	76876	+	contig_2	-8335.478601886510588659658825	
76883	78259	+	contig_2	-93442756.97362529224805853050	
78351	80099	+	contig_2	-27576530263496770647.76667465	
80111	81724	+	contig_2	-508784972556816.5165019501911	
81717	83159	+	contig_2	-49534036231025.74492606362888	
83238	84275	+	contig_2	-827999627346.2046253009228371	
84275	84652	+	contig_2	-50983.53579363544395581969604	
84652	86571	+	contig_2	-2844925288225241271.566230924	
86571	87167	+	contig_2	-7638344.540743377183394764568	
87182	88249	+	contig_2	-976890762555.7168611341985384	
88316	88654	+	contig_2	-16951.88397400591064408258522	
88654	89106	+	contig_2	-75065.63434228928526090251626	
89093	89701	+	contig_2	-4664.353417740099575362849166	
89718	90110	+	contig_2	-427.8171632842168853895646229	
90125	92239	+	contig_2	-90903350788198017575.77679030	
92253	93302	+	contig_2	-56452605073.53494879402822570	
93320	93649	+	contig_2	-9973.747251555954094989177166	
93633	93953	+	contig_2	-1805.940886656898546188364332	
94089	93982	-	contig_2	-0.2301015967576208887157473214	
94160	94756	+	contig_2	-6475315.502552958688566105505	
94766	95071	+	contig_2	-1516.510977433330531322116306	
95147	96019	+	contig_2	-1830580762.580821688446104921	
96185	96697	+	contig_2	-23.71515546936718717393026914	
96833	98176	+	contig_2	-2157370060967.614895876319727	
98242	98337	+	contig_2	-0.9807642110414833415245431972	
98444	99151	+	contig_2	-4786378.025188918244514566882	
99316	99212	-	contig_2	-0.2439374335552587994685245188	
99385	100245	+	contig_2	-126534599.3189040595475451200	
100314	100556	+	contig_2	-685.2437555323626369580494537	
100573	101055	+	contig_2	-3673493.319035951896085661505	
101142	102413	+	contig_2	-625009162970.9642835466571919	
102473	103729	+	contig_2	-428889844468524.0260803087482	
103733	104086	+	contig_2	-5933.654041212120057120252430	
104073	104735	+	contig_2	-33697613.11122413682794075090	
104741	104839	+	contig_2	-0.1888990166473801314036907177	
104863	105495	+	contig_2	-2284706.290697687644445793981	
105509	106030	+	contig_2	-21919.08841452025313762041485	
106045	106272	+	contig_2	-2022.616686228124940193668470	
106368	106628	+	contig_2	-208.7275908954823027099598416	
106632	107387	+	contig_2	-17142308.49287995303089024410	
107380	108630	+	contig_2	-3055587870763765.035630197343	
108644	109012	+	contig_2	-3847.690031722546783201428132	
108999	109310	+	contig_2	-10660.66942875780871441358510	
109374	109910	+	contig_2	-196995.2288987776488518588700	
109903	110670	+	contig_2	-2444121.774473065230893073153	
110648	111094	+	contig_2	-7674.581240407923328150681682	
111094	111957	+	contig_2	-512321068.6703618511636223408	
112329	113060	+	contig_2	-7131696688.428938060328402411	
113078	113536	+	contig_2	-37608.83415491390939771693607	
113601	114044	+	contig_2	-24016.62189481447007123993635	
114061	114765	+	contig_2	-4992458.660424230649738210176	
114827	115225	+	contig_2	-122.2044864466982749101098216	
115372	115614	+	contig_2	-505.9383891128445172366016634	
115619	115783	+	contig_2	-84.44057382283849145321499369	
115770	115949	+	contig_2	-5.866137223892418920079912747	
115985	116161	+	contig_2	-53.20231967991462410868124381	
116151	116684	+	contig_2	-34483.17920866263504306459846	
116699	116947	+	contig_2	-303.7313151747575402515618635	
116959	117135	+	contig_2	-15.16981150346115340921272475	
117128	117424	+	contig_2	-36816.58731329759519712617866	
117472	117654	+	contig_2	-9.206445973954989441736685943	
117667	118035	+	contig_2	-240516.5624101231413356118385	
118048	118395	+	contig_2	-28540.96049667186610828446109	
118401	118673	+	contig_2	-520.3069934256694840314110454	
118743	119048	+	contig_2	-1151.104024738109205038339974	
119063	119413	+	contig_2	-66718.21908124923535478379002	
119413	120015	+	contig_2	-2997737.260242150549681531832	
120029	120208	+	contig_2	-243.7442510020841489446417122	
120337	120435	+	contig_2	-1.105459227922299748583045594	
120435	120836	+	contig_2	-27620.13838980849689687830442	
120838	121098	+	contig_2	-328.2414278228930532591331392	
121150	121437	+	contig_2	-9893.441344968891192578442656	
121448	121564	+	contig_2	-70.13444180689233381865902621	
121554	121817	+	contig_2	-2747.562857713233481660977514	
121894	122073	+	contig_2	-280.3056973854643183450122638	
122088	122351	+	contig_2	-986.1509400842571999836062644	
122354	122671	+	contig_2	-151987.3574377122087694408048	
122672	123352	+	contig_2	-21716326.96740676914127753743	
123441	123599	+	contig_2	-264.1632294104858025273919217	
123634	123834	+	contig_2	-181.6494791759399825344524758	
123835	124125	+	contig_2	-348.9021220087290062622362671	
124217	124525	+	contig_2	-2381.267642281769781659756537	
124522	125430	+	contig_2	-104768510446.0957963374369300	
125448	126917	+	contig_2	-62245216312458414.46304807877	
126996	127241	+	contig_2	-272.0706877698372786714531622	
127261	127653	+	contig_2	-191553.6956666630423678891150	
127655	127876	+	contig_2	-63.16805478520436705687841003	
127942	128253	+	contig_2	-4174.785168526107434018394842	
128256	128765	+	contig_2	-226919.9888587750387643693915	
128767	129096	+	contig_2	-7983.338103099598877279103840	
129102	129296	+	contig_2	-124.6636731589915888631748562	
129320	129634	+	contig_2	-31090.01807778595176948193731	
129649	129816	+	contig_2	-802.1464192829289114388879183	
129853	129954	+	contig_2	-36.83156310675294061912379014	
130053	130247	+	contig_2	-0.1151109226866899544200449854	
130254	130376	+	contig_2	-0.04597274323752726705974047241	
130457	130362	-	contig_2	-3.567417790443805147869811571	
130551	130658	+	contig_2	-2.681649120388441846653206110	
130763	131062	+	contig_2	-1073.293231156685240657470613	
131078	131263	+	contig_2	-23.65283972992667819898281807	
131370	131660	+	contig_2	-748.8354844821158749430059910	
131660	131947	+	contig_2	-5513.083512717682268869184197	
131947	132240	+	contig_2	-5241.053124208999477564942774	
132244	132501	+	contig_2	-77.03232202085169780001430370	
132579	132818	+	contig_2	-281.2015605580548491604990681	
132829	133176	+	contig_2	-21600.39135196591312144994283	
133723	133385	-	contig_2	-16220.71742969935020467520982	
133702	133860	+	contig_2	-0.09821874300142378775027293326	
133987	133874	-	contig_2	-0.06812561417968176062007088373	
134034	134342	+	contig_2	-7.399245520333892152092448895	
134495	134361	-	contig_2	-0.1265574197464335233222391750	
134548	134832	+	contig_2	-41.17435001606373280777504428	
134907	135098	+	contig_2	-105.0073647979483128533401815	
135085	135180	+	contig_2	-0.2459562599523031671584387430	
135207	135347	+	contig_2	-0.04493004904960483556400289655	
135903	135415	-	contig_2	-3988.685402530926775451253797	
136168	136025	-	contig_2	-0.1686446712879276006697730418	
136290	136430	+	contig_2	-3.905635327715691912438039098	
136615	136517	-	contig_2	-0.05455257275656506019834468734	
